timestamp,value,gesture
1780322393.469915,579,relax
1780322393.490338,570,relax
1780322393.510920,543,relax
1780322393.531341,599,relax
1780322393.551924,548,relax
1780322393.568049,566,relax
1780322393.588101,533,relax
1780322393.609454,562,relax
1780322393.629199,554,relax
1780322393.650360,569,relax
1780322393.670943,568,relax
1780322393.690944,557,relax
1780322393.711947,562,relax
1780322393.731950,553,relax
1780322393.748180,544,relax
1780322393.768887,577,relax
1780322393.789437,588,relax
1780322393.809962,583,relax
1780322393.830385,574,relax
1780322393.850621,593,relax
1780322393.871390,600,relax
1780322393.891973,577,relax
1780322393.908423,593,relax
1780322393.928961,572,relax
1780322393.949401,564,relax
1780322393.969984,548,relax
1780322393.989706,566,relax
1780322394.010841,553,relax
1780322394.030992,554,relax
1780322394.051040,551,relax
1780322394.071996,550,relax
1780322394.088171,528,relax
1780322394.108678,525,relax
1780322394.129175,546,relax
1780322394.150008,546,relax
1780322394.170431,546,relax
1780322394.191014,546,relax
1780322394.211437,550,relax
1780322394.232103,526,relax
1780322394.248031,527,relax
1780322394.268175,536,relax
1780322394.288171,550,relax
1780322394.310030,524,relax
1780322394.329418,552,relax
1780322394.350456,558,relax
1780322394.371039,536,relax
1780322394.391462,566,relax
1780322394.412045,534,relax
1780322394.432177,557,relax
1780322394.453048,542,relax
1780322394.469472,539,relax
1780322394.490055,550,relax
1780322394.510478,549,relax
1780322394.530524,513,relax
1780322394.551484,552,relax
1780322394.572066,562,relax
1780322394.592488,538,relax
1780322394.613070,528,relax
1780322394.628235,538,relax
1780322394.649237,555,relax
1780322394.670080,549,relax
1780322394.690503,534,relax
1780322394.711086,542,relax
1780322394.731509,532,relax
1780322394.752092,551,relax
1780322394.772164,537,relax
1780322394.793097,548,relax
1780322394.809520,548,relax
1780322394.830102,523,relax
1780322394.850457,507,relax
1780322394.871108,518,relax
1780322394.891531,527,relax
1780322394.912113,522,relax
1780322394.932116,535,relax
1780322394.953170,527,relax
1780322394.969221,520,relax
1780322394.989544,515,relax
1780322395.010127,478,relax
1780322395.030550,529,relax
1780322395.051133,519,relax
1780322395.071556,539,relax
1780322395.092138,543,relax
1780322395.112561,553,relax
1780322395.133183,497,relax
1780322395.149566,541,relax
1780322395.170149,539,relax
1780322395.190161,565,relax
1780322395.211154,540,relax
1780322395.230556,555,relax
1780322395.252160,561,relax
1780322395.272163,535,relax
1780322395.292586,538,relax
1780322395.313168,521,relax
1780322395.333589,522,relax
1780322395.354174,499,relax
1780322395.370597,498,relax
1780322395.391179,509,relax
1780322395.411049,516,relax
1780322395.432185,541,relax
1780322395.452608,517,relax
1780322395.473256,518,relax
1780322395.493612,539,relax
1780322395.514195,509,relax
1780322395.530223,499,relax
1780322395.551202,513,relax
1780322395.571204,510,relax
1780322395.591627,465,relax
1780322395.611372,515,relax
1780322395.632633,509,relax
1780322395.653170,470,relax
1780322395.673236,480,relax
1780322395.694221,466,relax
1780322395.710644,493,relax
1780322395.731226,469,relax
1780322395.751649,458,relax
1780322395.772232,481,relax
1780322395.792655,464,relax
1780322395.812718,499,relax
1780322395.833660,508,relax
1780322395.854243,455,relax
1780322395.870245,470,relax
1780322395.890049,489,relax
1780322395.911251,490,relax
1780322395.931674,474,relax
1780322395.952256,471,relax
1780322395.972679,465,relax
1780322395.993262,462,relax
1780322396.013685,481,relax
1780322396.034268,487,relax
1780322396.050690,484,relax
1780322396.071273,508,relax
1780322396.091696,460,relax
1780322396.111552,468,relax
1780322396.132599,490,relax
1780322396.152410,492,relax
1780322396.173287,498,relax
1780322396.194290,468,relax
1780322396.210292,549,relax
1780322396.230593,532,relax
1780322396.251298,557,relax
1780322396.271721,543,relax
1780322396.292366,559,relax
1780322396.312726,536,relax
1780322396.333400,538,relax
1780322396.353171,553,relax
1780322396.374315,572,relax
1780322396.394736,543,relax
1780322396.415319,552,relax
1780322396.431242,536,relax
1780322396.452326,563,relax
1780322396.472328,551,relax
1780322396.492554,550,relax
1780322396.513334,540,relax
1780322396.533812,534,relax
1780322396.554173,501,relax
1780322396.574763,502,relax
1780322396.595345,489,relax
1780322396.611768,469,relax
1780322396.632242,484,relax
1780322396.652773,465,relax
1780322396.673347,476,relax
1780322396.693579,450,relax
1780322396.714362,457,relax
1780322396.734785,469,relax
1780322396.755175,471,relax
1780322396.771369,460,relax
1780322396.791792,467,relax
1780322396.812375,452,relax
1780322396.832493,466,relax
1780322396.853172,453,relax
1780322396.873804,473,relax
1780322396.894386,437,relax
1780322396.914809,448,relax
1780322396.935392,463,relax
1780322396.951814,458,relax
1780322396.972423,466,relax
1780322396.992820,446,relax
1780322397.013402,444,relax
1780322397.033171,425,relax
1780322397.054199,435,relax
1780322397.074831,445,relax
1780322397.095413,447,relax
1780322397.111416,436,relax
1780322397.131575,431,relax
1780322397.152422,464,relax
1780322397.172845,458,relax
1780322397.193427,436,relax
1780322397.213851,434,relax
1780322397.233769,447,relax
1780322397.254676,462,relax
1780322397.275438,431,relax
1780322397.295860,462,relax
1780322397.316442,448,relax
1780322397.332250,469,relax
1780322397.353171,485,relax
1780322397.373341,486,relax
1780322397.394454,500,relax
1780322397.414458,484,relax
1780322397.435461,487,relax
1780322397.455462,466,relax
1780322397.475685,498,relax
1780322397.492468,461,relax
1780322397.512892,517,relax
1780322397.533199,503,relax
1780322397.553172,495,relax
1780322397.574480,500,relax
1780322397.594903,475,relax
1780322397.615485,519,relax
1780322397.635908,495,relax
1780322397.656240,470,relax
1780322397.672493,446,relax
1780322397.693496,512,relax
1780322397.713346,485,relax
1780322397.734212,463,relax
1780322397.754176,492,relax
1780322397.774928,494,relax
1780322397.795520,444,relax
1780322397.816003,459,relax
1780322397.832520,487,relax
1780322397.852679,448,relax
1780322397.873167,487,relax
1780322397.893205,440,relax
1780322397.914526,467,relax
1780322397.934178,458,relax
1780322397.955532,430,relax
1780322397.975955,442,relax
1780322397.996538,472,relax
1780322398.012540,460,relax
1780322398.032175,461,relax
1780322398.053171,439,relax
1780322398.073171,481,relax
1780322398.094551,435,relax
1780322398.114974,448,relax
1780322398.135557,442,relax
1780322398.155980,484,relax
1780322398.176560,446,relax
1780322398.196984,461,relax
1780322398.217093,448,relax
1780322398.233759,481,relax
1780322398.254174,454,relax
1780322398.274996,468,relax
1780322398.295579,461,relax
1780322398.316002,488,relax
1780322398.336585,474,relax
1780322398.356587,447,relax
1780322398.377213,469,relax
1780322398.393593,461,relax
1780322398.413940,459,relax
1780322398.434598,459,relax
1780322398.455021,446,relax
1780322398.475604,439,relax
1780322398.496027,438,relax
1780322398.516609,451,relax
1780322398.536761,446,relax
1780322398.557044,458,relax
1780322398.574038,449,relax
1780322398.594620,473,relax
1780322398.614696,477,relax
1780322398.635626,457,relax
1780322398.655629,462,relax
1780322398.676578,473,relax
1780322398.696525,471,relax
1780322398.717057,464,relax
1780322398.733639,477,relax
1780322398.753171,503,relax
1780322398.774644,479,relax
1780322398.795068,491,relax
1780322398.815514,501,relax
1780322398.836074,480,relax
1780322398.856546,483,relax
1780322398.877079,463,relax
1780322398.897218,497,relax
1780322398.913664,476,relax
1780322398.934667,523,relax
1780322398.954171,512,relax
1780322398.975093,508,relax
1780322398.995675,507,relax
1780322399.016098,527,relax
1780322399.036681,537,relax
1780322399.057042,522,relax
1780322399.077042,517,relax
1780322399.098042,544,relax
1780322399.114691,515,relax
1780322399.135115,514,relax
1780322399.155725,526,relax
1780322399.176121,543,relax
1780322399.196703,534,relax
1780322399.217084,524,relax
1780322399.237215,510,relax
1780322399.258174,490,relax
1780322399.278203,517,relax
1780322399.294717,485,relax
1780322399.314971,479,relax
1780322399.335722,490,relax
1780322399.356145,493,relax
1780322399.376728,499,relax
1780322399.397209,519,relax
1780322399.417217,459,relax
1780322399.438169,499,relax
1780322399.454739,488,relax
1780322399.475162,490,relax
1780322399.495744,492,relax
1780322399.516167,491,relax
1780322399.536750,548,relax
1780322399.556174,487,relax
1780322399.577643,482,relax
1780322399.597757,516,relax
1780322399.618231,523,relax
1780322399.634229,514,relax
1780322399.654433,520,relax
1780322399.675769,528,relax
1780322399.696092,508,relax
1780322399.716774,528,relax
1780322399.737198,498,relax
1780322399.757059,531,relax
1780322399.778224,495,relax
1780322399.798231,521,relax
1780322399.815209,508,relax
1780322399.835388,513,relax
1780322399.855794,529,relax
1780322399.876797,548,relax
1780322399.897044,484,relax
1780322399.917047,501,relax
1780322399.937212,518,relax
1780322399.958048,519,relax
1780322399.978049,485,relax
1780322399.999231,511,relax
1780322400.015441,495,relax
1780322400.035746,524,relax
1780322400.056656,510,relax
1780322400.077229,543,relax
1780322400.097042,514,relax
1780322400.118284,532,relax
1780322400.138578,551,relax
1780322400.159046,519,relax
1780322400.179044,560,relax
1780322400.195840,532,relax
1780322400.216264,556,relax
1780322400.236744,542,relax
1780322400.257041,561,relax
1780322400.277214,535,relax
1780322400.298238,565,relax
1780322400.318226,570,relax
1780322400.339281,541,relax
1780322400.355862,533,relax
1780322400.376286,528,relax
1780322400.396868,540,relax
1780322400.417073,550,relax
1780322400.437041,564,relax
1780322400.458042,542,relax
1780322400.478222,546,relax
1780322400.499234,528,relax
1780322400.519885,540,relax
1780322400.535887,539,relax
1780322400.556046,537,relax
1780322400.576893,522,relax
1780322400.597040,529,relax
1780322400.617221,503,relax
1780322400.638060,547,relax
1780322400.658172,536,relax
1780322400.679327,528,relax
1780322400.695909,537,relax
1780322400.716332,531,relax
1780322400.736915,518,relax
1780322400.757038,537,relax
1780322400.777209,573,relax
1780322400.797039,587,relax
1780322400.819041,546,relax
1780322400.838929,564,relax
1780322400.859932,558,relax
1780322400.875934,562,relax
1780322400.900355,549,relax
1780322400.916186,558,relax
1780322400.937418,565,relax
1780322400.957042,545,relax
1780322400.977518,509,relax
1780322400.998190,538,relax
1780322401.019374,525,relax
1780322401.039042,554,relax
1780322401.060378,565,relax
1780322401.080590,553,relax
1780322401.096965,532,relax
1780322401.117898,536,relax
1780322401.138010,579,relax
1780322401.158042,551,relax
1780322401.178289,536,relax
1780322401.199399,550,relax
1780322401.219981,551,relax
1780322401.240043,538,relax
1780322401.257038,546,relax
1780322401.277212,571,relax
1780322401.297992,561,relax
1780322401.318070,571,relax
1780322401.338169,593,relax
1780322401.359421,572,relax
1780322401.379591,590,relax
1780322401.400397,565,relax
1780322401.421009,568,relax
1780322401.437040,559,relax
1780322401.457040,558,relax
1780322401.477216,608,relax
1780322401.498186,615,relax
1780322401.518228,574,relax
1780322401.539446,583,relax
1780322401.560028,593,relax
1780322401.580541,600,relax
1780322401.597039,571,relax
1780322401.617318,594,relax
1780322401.637727,588,relax
1780322401.658025,582,relax
1780322401.678797,557,relax
1780322401.699468,572,relax
1780322401.720050,560,relax
1780322401.740474,575,relax
1780322401.761056,586,relax
1780322401.777058,558,relax
1780322401.797177,562,relax
1780322401.817215,560,relax
1780322401.838170,577,relax
1780322401.858383,549,relax
1780322401.879493,553,relax
1780322401.900075,547,relax
1780322401.920619,558,relax
1780322401.940176,530,relax
1780322401.961502,568,relax
1780322401.977210,545,relax
1780322401.998371,574,relax
1780322402.018218,551,relax
1780322402.039170,576,relax
1780322402.059541,556,relax
1780322402.080176,574,relax
1780322402.100391,557,relax
1780322402.121105,581,relax
1780322402.141529,556,relax
1780322402.158041,602,relax
1780322402.178246,552,relax
1780322402.198533,590,relax
1780322402.219539,554,relax
1780322402.240122,602,relax
1780322402.260545,563,relax
1780322402.281127,569,relax
1780322402.301551,534,relax
1780322402.318043,566,relax
1780322402.338170,543,relax
1780322402.359138,558,relax
1780322402.378231,543,relax
1780322402.399564,569,relax
1780322402.420147,573,relax
1780322402.440570,549,relax
1780322402.461153,592,relax
1780322402.481044,550,relax
1780322402.497543,573,relax
1780322402.518237,569,relax
1780322402.539171,568,relax
1780322402.559586,557,relax
1780322402.580236,569,relax
1780322402.600386,554,relax
1780322402.621174,581,relax
1780322402.641598,530,relax
1780322402.658044,566,relax
1780322402.677330,580,relax
1780322402.697742,563,relax
1780322402.719251,542,relax
1780322402.739715,550,relax
1780322402.760193,553,relax
1780322402.780617,538,relax
1780322402.800384,590,relax
1780322402.821622,572,relax
1780322402.842203,546,relax
1780322402.862626,531,relax
1780322402.879237,563,relax
1780322402.899633,535,relax
1780322402.920216,544,relax
1780322402.940639,529,relax
1780322402.961221,566,relax
1780322402.980925,549,relax
1780322403.002227,542,relax
1780322403.022229,548,relax
1780322403.043232,529,relax
1780322403.059224,565,relax
1780322403.079226,534,relax
1780322403.100240,547,relax
1780322403.120664,554,relax
1780322403.141246,495,relax
1780322403.161669,533,relax
1780322403.182175,551,relax
1780322403.202675,548,relax
1780322403.219257,521,relax
1780322403.239680,529,relax
1780322403.260263,515,relax
1780322403.280261,510,relax
1780322403.301268,550,relax
1780322403.321271,535,relax
1780322403.341249,533,relax
1780322403.362277,536,relax
1780322403.382279,517,relax
1780322403.399282,528,relax
1780322403.419705,527,relax
1780322403.440288,536,relax
1780322403.460710,535,relax
1780322403.481040,523,relax
1780322403.501716,535,relax
1780322403.522299,539,relax
1780322403.542049,515,relax
1780322403.558451,515,relax
1780322403.578557,533,relax
1780322403.600309,534,relax
1780322403.620312,528,relax
1780322403.640172,521,relax
1780322403.661317,519,relax
1780322403.681040,500,relax
1780322403.702379,518,relax
1780322403.722746,512,relax
1780322403.743167,541,relax
1780322403.763750,477,relax
1780322403.780334,522,relax
1780322403.800757,493,relax
1780322403.821339,529,relax
1780322403.841763,498,relax
1780322403.862345,502,relax
1780322403.882240,509,relax
1780322403.903388,518,relax
1780322403.923356,503,relax
1780322403.939776,546,relax
1780322403.960359,545,relax
1780322403.980782,492,relax
1780322404.001444,508,relax
1780322404.021787,504,relax
1780322404.042370,540,relax
1780322404.062793,502,relax
1780322404.083058,500,relax
1780322404.103799,526,relax
